id,name,type,category,city,description,heat_score,rating_score,tag_json,cover_url,status,created_at,lng_lat
1157,瑞麟湾温泉,scenic,度假休闲,北京市,瑞麟湾温泉度假酒店是由北京市新天华业房地产开发有限责任公司投资5.5亿打造的绿色生态温泉度假酒店，酒店位于北京市顺义区南彩镇顺平辅路39号箭杆河东侧。,3.3,4,休闲度假|温泉康养,https://r1.visitbeijing.com.cn/vbj-s/2016/0810/20160810101403579.jpg,1,,
1158,中国国际展览中心(新馆),scenic,博物馆/展览馆,北京市,中国国际展览中心(新馆)是目前北京市最大、功能最全、现代化程度最好的展览中心,6.8,3.5,会展中心|会展|商务,https://r1.visitbeijing.com.cn/vbj-s/2016/0721/20160721025409725.png,1,,
1159,和园景逸温泉,scenic,度假休闲,北京市,山水相映，花木葱茏，景色宜人，座拥温榆河小清河，可谓林水相间，绿草如茵，空气清新，仿佛一座天然的“氧吧”。,1.4,3.5,休闲度假|温泉康养,https://r1.visitbeijing.com.cn/vbj-s/2016/0105/20160105014102847.jpg,1,,
1160,光明广场,scenic,城市公园,北京市,它以形象性的标志和开放性的建设格局，对外展现了顺义奋发向上的精神风貌，对内为全区群众提供了一处休闲、健身、娱乐的场所。,3.7,3.7,公共活动空间|城市广场,https://r1.visitbeijing.com.cn/vbj-s/2015/0914/20150914051713207.jpg,1,,
1161,顺义区和谐广场,scenic,城市公园,北京市,百米喷泉组合区域，由主喷、辅喷、跑泉、冷雾和叠水五种水型组成，是国内目前旱地最高的喷泉。,3.3,3.8,公共活动空间|城市广场,https://r1.visitbeijing.com.cn/vbj-s/2015/0910/20150910051444350.jpg,1,,
1162,卧龙公园,scenic,城市公园,北京市,卧龙公园改造中巧妙借鉴传统造园手法，大胆运用现代造园技术，坚持“文化建园”方针，围绕“龙文化”主题，植物造景，手法自然。,2.7,3.7,休闲娱乐|城市公园,https://r1.visitbeijing.com.cn/vbj-s/2015/0910/20150910044846182.jpg,1,,
1163,北京欧菲堡酒庄,scenic,度假休闲,北京市,品味红酒文化，相聚欧菲堡酒庄，酒庄酿造的干红葡萄酒、蓝莓葡萄酒、桃红葡萄酒、野生蓝莓酒等，每款都是经典。,3.2,3.7,酒庄|葡萄酒|休闲度假|欧式建筑,https://r1.visitbeijing.com.cn/vbj-s/2015/0721/20150721042551180.jpg,1,,
1164,双河果园,scenic,农业观光,北京市,集观光、品尝、体验、休闲、度假、教育等多种功能于一体的综合性生态观光果园,4.6,3.9,亲子互动|农业观光|采摘体验,https://r1.visitbeijing.com.cn/vbj-s/2013/0506/20130506053942670.jpg,1,,
1165,怡园公园,scenic,城市公园,北京市,改造后的怡园公园西侧完全开放，达到了与新顺南北大街景观融合渗透的设计构想，成为了顺义城区南部的一个亮点。,5.2,3.9,休闲娱乐|城市公园,https://r1.visitbeijing.com.cn/vbj-s/2013/0422/20130422015817551.jpg,1,,
1166,顺义公园,scenic,城市公园,北京市,顺义公园活动空间丰富、活动内容众多、景观档次较高、文化主题突出，新增水幕电影项目为京郊首例。,6,3.9,休闲娱乐|城市公园,https://r1.visitbeijing.com.cn/vbj-s/2013/0422/20130422114951605.jpg,1,,
1167,减河五彩公园,scenic,城市公园,北京市,整个公园体现了北京新城—顺义的城市概念和地域特色，发挥滨河绿地的生态、娱乐、休闲、健身、防护、救灾、生产等功能，提升城市形象。,4.7,3.7,休闲娱乐|城市公园,https://r1.visitbeijing.com.cn/vbj-s/2013/0419/20130419050052688.jpg,1,,
1168,春晖园温泉度假村,scenic,度假休闲,北京市,艺术与自然，离心情很近，温泉邂逅泳池，演绎优雅,5.8,4,休闲度假|住宿|度假村|温泉康养,https://r1.visitbeijing.com.cn/vbj-s/2015/0513/20150513050904128.jpg,1,,
1169,北京顺鑫中盛会议中心,scenic,商业街区,北京市,田园风光被称为“京郊的维也纳森林”。,1.7,3.7,会议中心|会展|商务,https://r1.visitbeijing.com.cn/vbj-s/2015/0511/20150511053515370.jpg,1,,
1170,北京莲花山滑雪场,scenic,体育场馆,北京市,在这里，追求时尚创新意识和崇尚回归大自然的意识得到了完美和谐的统一,5.2,3.7,体育场馆|冬季运动|滑雪|运动健身,https://r1.visitbeijing.com.cn/vbj-s/2016/1118/20161118043134309.jpg,1,,
1171,乔波室内滑雪馆,scenic,体育场馆,北京市,在这里，运动的激情与全身心放松实现了完美的结合。无论春夏秋冬、无论风雨雷电、四季滑雪已不再是梦想！,3.3,3.5,体育场馆|冬季运动|滑雪,https://r1.visitbeijing.com.cn/vbj-s/2012/1207/20121207101955489.jpg,1,,
1172,北臧村镇老胡繁荣观光果园,scenic,农业观光,北京市,,4.5,4.2,亲子互动|农业观光|采摘体验,https://r1.visitbeijing.com.cn/vbj-s/2017/0103/20170103032135982.jpg,1,,
1173,李家场观光果园,scenic,农业观光,北京市,,2,4.4,亲子互动|农业观光|采摘体验,https://r1.visitbeijing.com.cn/vbj-s/2017/0103/20170103021017187.jpg,1,,
1174,福源冬枣园,scenic,农业观光,北京市,,2,4.4,农业观光|采摘体验,https://r1.visitbeijing.com.cn/vbj-s/2017/0103/20170103020645123.jpg,1,,
1175,北京圣泽林生态果业有限公司,scenic,森林/湿地公园,北京市,,2.8,4.2,森林公园|自然生态,https://r1.visitbeijing.com.cn/vbj-s/2017/0103/20170103105106445.jpg,1,,
1176,梨花庄园,scenic,度假休闲,北京市,,2.3,4.4,住宿服务|酒店,https://r1.visitbeijing.com.cn/vbj-s/2016/1230/20161230044518510.jpg,1,,
1177,京南沙河梨园,scenic,农业观光,北京市,梨子具有养肺的作用：吃较多梨的人远比不吃或少吃梨的人感冒机率要低。,2.6,4.4,亲水|农业观光|水域风光|采摘体验,https://r1.visitbeijing.com.cn/vbj-s/2016/1230/20161230042839600.jpg,1,,
1178,贾尚精品种植园,scenic,农业观光,北京市,贾尚精品种植园是北京市林果乡土专家贾尚与我国知名梨树专家鲁韧强共建的梨有机栽培、节水栽培示范园。,2.5,4.3,亲子互动|农业观光|采摘体验,https://r1.visitbeijing.com.cn/vbj-s/2016/1230/20161230022249128.jpg,1,,
1179,刘家铺村生态果品产业基地,scenic,农业观光,北京市,在北京市大兴区榆垡镇刘家铺村，游客不仅能呼吸新鲜的空气，感受大自然的情怀，还能流连于内涵丰厚的人文景观和文化底蕴深厚的有机梨园，让您论古博今，陶冶情操。,1.8,3.6,农业观光|产业基地|采摘体验,https://r1.visitbeijing.com.cn/vbj-s/2016/1230/20161230021912664.jpg,1,,
1180,北京御富园生态果业有限公司,scenic,农业观光,北京市,御丰园观光采摘园位于大兴区榆垡镇南张华村南，面积300亩，以种植西洋梨为主,2.2,3.6,观光景点,https://r1.visitbeijing.com.cn/vbj-s/2016/1230/20161230113306864.jpg,1,,
1181,亮民绿奥采摘园,scenic,农业观光,北京市,,1.2,3.8,亲子互动|农业观光|采摘体验,https://r1.visitbeijing.com.cn/vbj-s/2016/1229/20161229044837471.jpg,1,,
1182,亦新郊野公园,scenic,城市公园,北京市,,3,3.8,休闲娱乐|城市公园,https://r1.visitbeijing.com.cn/vbj-s/2016/1213/20161213021856341.jpg,1,,
1183,大兴古桑国家森林公园,scenic,森林/湿地公园,北京市,北京大兴古桑国家森林公园位于大兴区安定镇与长子营镇,2.6,3.6,森林公园|自然生态,https://r1.visitbeijing.com.cn/vbj-s/2016/1212/20161212030005316.jpg,1,,
1184,旺兴湖郊野公园,scenic,城市公园,北京市,旺兴湖郊野公园是北京城的一处郊野公园。一进园区，果然名不虚传，小桥、流水、亭台、徽派楼阁，尽显江南水乡的小景。,2.4,4.7,休闲垂钓|休闲娱乐|城市公园|水域风光|自然景观,https://r1.visitbeijing.com.cn/vbj-s/2016/1209/20161209113757291.jpg,1,,
1185,兴海休闲公园,scenic,城市公园,北京市,,2,4.4,休闲娱乐|城市公园,https://r1.visitbeijing.com.cn/vbj-s/2016/1208/20161208035526426.jpg,1,,
1186,三海子郊野公园,scenic,城市公园,北京市,北京南部地区最大的郊野公园———大兴三海子郊野公园正式启动建设，三年内城南再现碧波荡漾、绿荫匝地、芳草萋萋,5.7,4.4,休闲娱乐|城市公园,https://r1.visitbeijing.com.cn/vbj-s/2016/1011/20161011111508538.jpg,1,,
1187,凉水河公园,scenic,城市公园,北京市,凉水河河滨公园是一个全开放式的公共绿地，通过园林小品、景观园路、绿化造景等景观设计，展现全镇公共环境形象，满足居民健身休闲、娱乐交流、观赏游览等户外活动需要。,1.1,4.2,休闲娱乐|城市公园,https://r1.visitbeijing.com.cn/vbj-s/2016/0923/20160923031314585.png,1,,
1188,念坛公园,scenic,城市公园,北京市,念坛公园占地2500亩，其中湿地面积为150亩，整个水域面积达到700亩。公园是免费入园，面积很大，有免费的沙滩,2.2,3.8,休闲娱乐|城市公园,https://r1.visitbeijing.com.cn/vbj-s/2016/0920/20160920034913768.png,1,,
1189,高米店公园,scenic,城市公园,北京市,高米店公园位于北京市大兴区新城北区境内，东临京开高速，南临金星路，西临辅高路，北临香园路。是一座风景优美的公园。,2,3.9,休闲娱乐|城市公园,https://r1.visitbeijing.com.cn/vbj-s/2016/0918/20160918084356619.jpg,1,,
1190,碧海公园,scenic,城市公园,北京市,碧海公园位于大兴区旧宫镇庑店路碧海公园。,2.2,3.7,休闲娱乐|城市公园,https://r1.visitbeijing.com.cn/vbj-s/2016/0908/20160908041021141.jpg,1,,
1191,国际企业文化园,scenic,城市公园,北京市,亦庄国际企业文化园东起东环北路，西至成寿寺路，南起文化园东路，北至南五环路，总占地200公顷，以荣华路为中心将公园划分为东湖区和西湖区。,1.3,4.5,创意产业|文创园区|艺术空间,https://r1.visitbeijing.com.cn/vbj-s/2016/0907/20160907035807802.jpg,1,,
1192,博大公园,scenic,城市公园,北京市,博大公园是北京亦庄经济技术开发区内中心的一个公园。位于开发区19号街区，于核心区公建区的核心地带，占地面积约18万平方米，被亦庄人形象地称为核心区的“绿色之肺”。,3.5,3.6,休闲娱乐|城市公园,https://r1.visitbeijing.com.cn/vbj-s/2016/0907/20160907034934716.jpg,1,,
1193,北京爱情海玫瑰文化博览园,scenic,自然景区,北京市,月季文化园也称北京爱情海玫瑰文化博览园园内包含月季大道、游客服务中心、婚庆服务中心（集装箱）、水晶殿堂、房车露营基地、古森林博物馆。,4.1,4.6,主题公园|文化体验,https://r1.visitbeijing.com.cn/vbj-s/2016/0805/20160805060229182.jpg,1,,
1194,绿得金生态采摘园,scenic,农业观光,北京市,有草莓、桃、杏、李、梨、枣和樱桃等果品，以及各色圣女果、香椿、菠菜、茴香、穿心莲、尖椒等各种绿色蔬菜。,2.3,4,亲子互动|农业观光|采摘体验,https://r1.visitbeijing.com.cn/vbj-s/2016/0729/20160729043726777.jpg,1,,
1195,中华耕织文化园,scenic,农业观光,北京市,中华耕织文化园位于北京市大兴区安定镇乡村游览观光大道(庞安路)南侧，是北京京安大宽农业科技发展有限公司历经5年精心设计建设的。,3.2,4.6,创意产业|文创园区|艺术空间,https://r1.visitbeijing.com.cn/vbj-s/2016/0725/20160725105033108.png,1,,
1196,纳波湾月季园,scenic,城市公园,北京市,北京纳波湾园艺有限公司是以生产、销售各类月季种苗、月季工程苗、承接月季(玫瑰)主题公园,1.8,3.7,花园|赏花|花海,https://r1.visitbeijing.com.cn/vbj-s/2016/0722/20160722113505925.png,1,,
1197,西瓜小镇,scenic,主题乐园,北京市,西瓜小镇建于2004年，原东方绿洲生态园，2013年更名为北京西瓜晓镇酒店管理有限公司。,3.9,3.9,农业主题|亲子互动|休闲娱乐|特色园区,https://r1.visitbeijing.com.cn/vbj-s/2016/0722/20160722112314428.png,1,,
1198,梦幻紫海香草庄园,scenic,度假休闲,北京市,梦幻紫海香草庄园位于大兴区榆垡镇工业园区西南，是北京最大的以香草为主题的公园。,3.7,4.5,观光庄园|薰衣草|花海|摄影打卡,https://r1.visitbeijing.com.cn/vbj-s/2016/0722/20160722110953974.png,1,,
1199,北京南海子公园,scenic,城市公园,北京市,北京南海子郊野公园是北京四大郊野公园之一，也是北京市最大的湿地公园，全部建成后总面积超过11平方公里。,3.6,3.6,休闲娱乐|城市公园,https://r1.visitbeijing.com.cn/vbj-s/2016/0722/20160722105227445.png,1,,
1200,北京西瓜博物馆,scenic,博物馆/展览馆,北京市,西瓜每个人都吃过，但你了解西瓜的文化吗，对西瓜种植和西瓜文化感兴趣的朋友建议一看。,2.1,4.7,博物馆,https://r1.visitbeijing.com.cn/vbj-s/2016/0722/20160722103016949.png,1,,
1201,北京航天科普拓展教育基地,scenic,博物馆/展览馆,北京市,北京航天科普拓展教育基地是国内第一家以电影、图文展览、实物模型展示、电子触摸互动、航天农业观光采摘等形式全面介绍中国航天及世界航天发展历程的综合性教育基地。,1.4,4.3,科普教育|科技馆,https://r1.visitbeijing.com.cn/vbj-s/2016/0722/20160722101353120.png,1,,
1202,星光影视园,scenic,文化艺术空间,北京市,星光影视园是国家科技部批准的“国家新媒体产业基地”,5.4,3.7,影视基地|文化体验,https://r1.visitbeijing.com.cn/vbj-s/2016/0722/20160722095645961.png,1,,
1203,奥肯尼克农场,scenic,农业观光,北京市,奥肯尼克农场，命名是由英文“Organic Farm”译音而来，中文是“有机农场”。喻意是生产有机果蔬的农场。,2.7,3.5,亲子互动|农业观光|采摘体验,https://r1.visitbeijing.com.cn/vbj-s/2016/0622/20160622022554528.jpg,1,,
1204,永定河自行车运动公园,scenic,体育场馆,北京市,永定河自行车运动公园由著名自行车运动组织国际山地自行车联盟设计..,3.7,4.8,休闲娱乐|城市公园,https://r1.visitbeijing.com.cn/vbj-s/2016/0519/20160519050437739.jpg,1,,
1205,龙熙温泉,scenic,度假休闲,北京市,以龙熙顺景豪华别墅区为背景，怀抱加州阳光海岸风格的“水世界”景观，坐拥千亩高尔夫球场翠景，风光无限。,1.9,3.6,休闲度假|温泉康养,https://r1.visitbeijing.com.cn/vbj-s/2016/0104/20160104105938784.jpg,1,,
1206,留民营欣禾农业园,scenic,农业观光,北京市,北京首批农业观光游示范点，“中国生态农业第一村”。,2.1,3.8,农业观光|采摘体验,https://r1.visitbeijing.com.cn/vbj-s/2015/0824/20150824034131503.jpg,1,,
1207,北京惠友农庄,scenic,农业观光,北京市,倡导安全、生态、循环的经营理念，致力于果蔬的有机种植和现代农业的示范与推广。,3.4,4.4,亲子互动|农业观光|采摘体验,https://r1.visitbeijing.com.cn/vbj-s/2015/0821/20150821025527201.jpg,1,,
1208,北京哈你小孩运动馆,scenic,体育场馆,北京市,哈你拥有与欧美同步的各项运动娱乐设施，具备专业的资质认证并为中国市场独家认证经营。在专属教练指导下，享受专业、安全、时尚的各项运动娱乐体验。,5.2,4.2,体育场馆|运动健身,https://r1.visitbeijing.com.cn/vbj-s/2015/0722/20150722025322981.jpg,1,,
1209,大兴航天之光沙滩水上乐园,scenic,主题乐园,北京市,为满足市民朋友的清凉夏日要求，特隆重推出“激情水上、亲子狂欢”手机摄影大赛活动,7.3,3.9,亲水|水域风光,https://r1.visitbeijing.com.cn/vbj-s/2015/0721/20150721011850304.jpg,1,,
1210,中国影视大乐园,scenic,主题乐园,北京市,中国影视大乐园，这是一个五光十色的光影世界!在这里，你可以拍摄一部属于自己的电影大片。,3.4,3.6,影视基地|文化体验,https://r1.visitbeijing.com.cn/vbj-s/2014/0819/20140819030734420.jpg,1,,
1211,北京雪都滑雪场,scenic,体育场馆,北京市,雪场内各类滑雪设施一应俱全，多种滑雪项目应有尽有！,2.5,3.9,体育场馆|冬季运动|滑雪|运动健身,https://r1.visitbeijing.com.cn/vbj-s/2013/1213/20131213023114857.jpg,1,,
1212,大兴采育葡萄园,scenic,农业观光,北京市,土质肥沃，水源水质良好，种植葡萄历史悠久,2.8,4.6,农业观光|采摘体验,https://r1.visitbeijing.com.cn/vbj-s/2013/0510/20130510111429646.jpg,1,,
